,order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
9161,CA-2016-100300,6/24/2016,MJ-17740,Consumer,Office Supplies,Appliances,241.44,3,72.432
9162,CA-2016-140571,3/15/2016,SJ-20125,Home Office,Office Supplies,Paper,319.76,14,147.0896
9163,CA-2016-140571,3/15/2016,SJ-20125,Home Office,Office Supplies,Paper,45.68,2,21.0128
9164,US-2016-155768,12/1/2016,LB-16795,Home Office,Furniture,Furnishings,31.96,2,1.598
9165,US-2016-155768,12/1/2016,LB-16795,Home Office,Office Supplies,Paper,47.9,1,22.991999999999997
9166,US-2016-155768,12/1/2016,LB-16795,Home Office,Office Supplies,Storage,1112.94,3,222.588
9167,US-2016-155768,12/1/2016,LB-16795,Home Office,Office Supplies,Envelopes,22.92,3,11.2308
9168,CA-2017-119424,6/12/2017,SB-20185,Consumer,Technology,Phones,71.976,3,8.997
9169,CA-2017-119424,6/12/2017,SB-20185,Consumer,Office Supplies,Paper,19.44,3,9.3312
9170,CA-2016-118178,3/19/2016,CC-12610,Corporate,Office Supplies,Binders,31.086,3,-20.724
9171,CA-2016-166618,11/14/2016,DP-13000,Consumer,Technology,Phones,13.98,2,3.9144
9172,CA-2016-166618,11/14/2016,DP-13000,Consumer,Office Supplies,Art,23.65,1,6.149
9173,CA-2017-156776,8/7/2017,JL-15505,Consumer,Technology,Phones,707.88,3,44.2425
9174,CA-2017-156776,8/7/2017,JL-15505,Consumer,Office Supplies,Binders,11.952,3,4.1832
9175,CA-2017-156776,8/7/2017,JL-15505,Consumer,Office Supplies,Binders,31.128,3,11.673
9176,CA-2017-156776,8/7/2017,JL-15505,Consumer,Technology,Accessories,55.76,4,7.8064
9177,CA-2017-156776,8/7/2017,JL-15505,Consumer,Office Supplies,Paper,24.56,2,11.5432
9178,CA-2017-156776,8/7/2017,JL-15505,Consumer,Furniture,Furnishings,51.75,1,15.525
9179,CA-2017-156776,8/7/2017,JL-15505,Consumer,Furniture,Chairs,207.18400000000003,1,25.898000000000003
9180,CA-2017-156776,8/7/2017,JL-15505,Consumer,Office Supplies,Appliances,1473.1,5,412.468
9181,US-2015-130512,8/21/2015,SM-20320,Home Office,Office Supplies,Supplies,3.488,2,-0.6976
9182,US-2015-130512,8/21/2015,SM-20320,Home Office,Technology,Accessories,21.728,4,3.8024
9183,US-2015-130512,8/21/2015,SM-20320,Home Office,Office Supplies,Storage,663.072,6,-165.768
9184,US-2015-130512,8/21/2015,SM-20320,Home Office,Office Supplies,Binders,99.588,2,-82.99
9185,US-2015-130512,8/21/2015,SM-20320,Home Office,Office Supplies,Paper,49.568000000000005,2,15.49
9186,CA-2015-141810,11/2/2015,BB-10990,Corporate,Office Supplies,Binders,29.372,7,-46.9952
9187,CA-2015-141810,11/2/2015,BB-10990,Corporate,Technology,Phones,344.704,2,38.7792
9188,CA-2014-146843,11/30/2014,PB-19150,Consumer,Office Supplies,Supplies,47.992,7,3.5994
9189,CA-2014-146843,11/30/2014,PB-19150,Consumer,Technology,Accessories,102.24,4,-16.614
9190,CA-2014-103310,5/10/2014,GM-14680,Consumer,Office Supplies,Paper,39.96,2,19.1808
9191,CA-2014-103310,5/10/2014,GM-14680,Consumer,Technology,Phones,1432.0,5,125.3
9192,CA-2014-103310,5/10/2014,GM-14680,Consumer,Office Supplies,Supplies,41.04,6,11.0808
9193,CA-2014-103310,5/10/2014,GM-14680,Consumer,Furniture,Chairs,256.784,1,32.098
9194,CA-2016-152688,10/17/2016,NR-18550,Consumer,Furniture,Bookcases,120.98,1,12.097999999999999
9195,CA-2016-152688,10/17/2016,NR-18550,Consumer,Office Supplies,Binders,315.98,1,148.5106
9196,CA-2016-153836,10/30/2016,EH-13765,Corporate,Office Supplies,Binders,28.752,3,10.0632
9197,CA-2016-153836,10/30/2016,EH-13765,Corporate,Office Supplies,Art,114.95,5,32.186
9198,CA-2016-104689,12/1/2016,FH-14365,Corporate,Office Supplies,Art,23.04,8,6.912000000000001
9199,CA-2016-146423,4/21/2016,BT-11680,Consumer,Office Supplies,Art,15.48,3,4.4892
9200,CA-2016-146423,4/21/2016,BT-11680,Consumer,Office Supplies,Paper,51.84,8,24.8832
9201,CA-2017-140781,8/3/2017,AB-10105,Consumer,Technology,Accessories,39.816,3,7.4655
9202,CA-2017-141747,8/3/2017,SC-20230,Corporate,Office Supplies,Storage,16.06,1,4.1756
9203,CA-2017-142776,12/11/2017,RS-19870,Home Office,Office Supplies,Envelopes,7.28,1,3.4944
9204,CA-2017-142776,12/11/2017,RS-19870,Home Office,Office Supplies,Binders,5.4,3,2.592
9205,CA-2015-167479,3/14/2015,AI-10855,Consumer,Office Supplies,Paper,19.44,3,9.3312
9206,CA-2014-144071,12/8/2014,DJ-13420,Corporate,Furniture,Furnishings,39.88,2,11.1664
9207,CA-2014-144071,12/8/2014,DJ-13420,Corporate,Furniture,Furnishings,79.44,3,28.5984
9208,US-2017-120908,9/30/2017,BF-10975,Corporate,Office Supplies,Labels,20.664,7,6.9741
9209,CA-2016-152646,11/21/2016,TH-21235,Corporate,Office Supplies,Paper,32.4,5,15.552
9210,CA-2017-103765,11/24/2017,JG-15310,Corporate,Office Supplies,Appliances,13.762,1,-24.7716
9211,US-2017-118157,11/14/2017,AW-10930,Home Office,Office Supplies,Envelopes,15.28,2,7.4872
9212,US-2015-164238,8/16/2015,JW-15955,Consumer,Office Supplies,Storage,44.688,7,3.3516
9213,US-2015-164238,8/16/2015,JW-15955,Consumer,Furniture,Bookcases,301.47,3,-204.9996
9214,CA-2017-103212,10/13/2017,MH-18025,Consumer,Office Supplies,Labels,11.07,3,5.2029
9215,CA-2017-103212,10/13/2017,MH-18025,Consumer,Furniture,Tables,1504.52,4,346.0396
9216,CA-2017-103212,10/13/2017,MH-18025,Consumer,Office Supplies,Paper,25.92,4,12.4416
9217,CA-2017-121160,11/4/2017,FM-14290,Home Office,Office Supplies,Binders,7.5360000000000005,6,-13.187999999999999
9218,CA-2017-121160,11/4/2017,FM-14290,Home Office,Office Supplies,Binders,1.4080000000000001,2,-2.3232
9219,CA-2017-121160,11/4/2017,FM-14290,Home Office,Office Supplies,Binders,4.144,4,-6.4232
9220,CA-2017-121160,11/4/2017,FM-14290,Home Office,Office Supplies,Storage,52.751999999999995,3,-12.5286
9221,CA-2017-140515,3/19/2017,GZ-14545,Corporate,Office Supplies,Appliances,381.36,7,106.7808
9222,CA-2014-153619,11/3/2014,TC-21535,Home Office,Office Supplies,Art,6.72,4,3.36
9223,CA-2017-133718,7/23/2017,TB-21520,Consumer,Office Supplies,Binders,15.192,3,5.5071
9224,CA-2017-133718,7/23/2017,TB-21520,Consumer,Office Supplies,Paper,58.32,9,27.9936
9225,CA-2014-148383,12/27/2014,RP-19390,Consumer,Office Supplies,Binders,946.7639999999999,6,-694.2936
9226,CA-2016-126732,9/2/2016,LR-16915,Consumer,Furniture,Furnishings,94.68,9,31.2444
9227,CA-2016-126732,9/2/2016,LR-16915,Consumer,Office Supplies,Storage,23.67,3,0.9468
9228,CA-2016-126732,9/2/2016,LR-16915,Consumer,Technology,Phones,1091.1680000000001,4,68.19800000000001
9229,CA-2016-126732,9/2/2016,LR-16915,Consumer,Office Supplies,Art,18.69,7,5.2332
9230,CA-2016-126732,9/2/2016,LR-16915,Consumer,Furniture,Tables,568.7280000000001,3,28.4364
9231,CA-2016-126732,9/2/2016,LR-16915,Consumer,Office Supplies,Binders,7.312,1,2.5592
9232,CA-2017-138156,2/11/2017,MM-17260,Consumer,Furniture,Furnishings,147.56799999999998,2,-3.6892
9233,CA-2017-110310,10/27/2017,NB-18655,Corporate,Office Supplies,Paper,56.784,7,20.5842
9234,CA-2017-110310,10/27/2017,NB-18655,Corporate,Office Supplies,Binders,5.607,3,-3.9249
9235,CA-2017-110310,10/27/2017,NB-18655,Corporate,Office Supplies,Art,6.5760000000000005,3,0.5754
9236,CA-2014-113271,7/9/2014,DS-13030,Home Office,Office Supplies,Binders,14.304,6,4.6488
9237,CA-2014-113271,7/9/2014,DS-13030,Home Office,Furniture,Bookcases,119.833,1,7.0489999999999995
9238,CA-2014-113271,7/9/2014,DS-13030,Home Office,Office Supplies,Art,5.56,2,2.224
9239,CA-2014-113271,7/9/2014,DS-13030,Home Office,Office Supplies,Paper,32.4,5,15.552
9240,CA-2017-130106,5/22/2017,VF-21715,Home Office,Office Supplies,Art,9.84,3,2.8536
9241,CA-2017-130106,5/22/2017,VF-21715,Home Office,Office Supplies,Art,2.78,1,0.7228
9242,CA-2016-127761,11/10/2016,SW-20275,Consumer,Office Supplies,Binders,3.64,1,1.365
9243,CA-2016-127761,11/10/2016,SW-20275,Consumer,Technology,Phones,881.93,7,220.4825
9244,CA-2016-105354,12/2/2016,PW-19030,Corporate,Office Supplies,Binders,115.84,8,54.4448
9245,CA-2017-155712,3/2/2017,KD-16615,Corporate,Office Supplies,Binders,107.648,2,33.64
9246,CA-2017-102309,9/23/2017,DO-13645,Consumer,Technology,Accessories,199.95,5,63.983999999999995
9247,CA-2017-102309,9/23/2017,DO-13645,Consumer,Office Supplies,Paper,12.96,2,6.2208
9248,CA-2014-168368,2/11/2014,GA-14725,Consumer,Furniture,Chairs,60.89,1,15.2225
9249,CA-2014-168368,2/11/2014,GA-14725,Consumer,Office Supplies,Labels,14.94,3,6.8724
9250,CA-2014-168368,2/11/2014,GA-14725,Consumer,Office Supplies,Binders,9.64,2,4.4344
9251,CA-2014-168368,2/11/2014,GA-14725,Consumer,Furniture,Furnishings,332.94,3,53.2704
9252,CA-2014-168368,2/11/2014,GA-14725,Consumer,Office Supplies,Binders,51.9,3,24.393
9253,CA-2014-168368,2/11/2014,GA-14725,Consumer,Office Supplies,Storage,64.96,2,2.5984
9254,CA-2017-167976,11/11/2017,JL-15505,Consumer,Office Supplies,Supplies,25.5,3,6.63
9255,CA-2017-111388,9/2/2017,SU-20665,Home Office,Furniture,Chairs,215.976,3,-2.6997
9256,CA-2015-124499,10/9/2015,FM-14380,Consumer,Furniture,Chairs,389.97,3,35.0973
9257,CA-2015-124499,10/9/2015,FM-14380,Consumer,Office Supplies,Appliances,269.91,5,53.982
9258,US-2017-128118,11/24/2017,MY-17380,Corporate,Office Supplies,Binders,11.673,3,-7.782
9259,US-2017-128118,11/24/2017,MY-17380,Corporate,Office Supplies,Envelopes,64.848,7,24.318
9260,CA-2014-125759,2/8/2014,NM-18445,Home Office,Furniture,Furnishings,14.56,2,5.5328
9261,CA-2015-151869,9/25/2015,CS-11950,Consumer,Furniture,Chairs,102.58200000000001,1,6.8388
9262,CA-2015-151869,9/25/2015,CS-11950,Consumer,Office Supplies,Paper,20.04,3,9.6192
9263,US-2017-102183,8/21/2017,PK-19075,Consumer,Office Supplies,Binders,32.088,7,11.2308
9264,US-2017-102183,8/21/2017,PK-19075,Consumer,Office Supplies,Binders,4305.552,6,1453.1238
9265,CA-2016-100510,5/12/2016,HM-14860,Corporate,Furniture,Furnishings,10.02,3,4.4088
9266,CA-2016-100510,5/12/2016,HM-14860,Corporate,Technology,Phones,631.96,4,303.3408
9267,CA-2017-146983,9/2/2017,AH-10210,Consumer,Office Supplies,Binders,1577.94,3,757.4112
9268,US-2014-134054,10/10/2014,FC-14335,Corporate,Office Supplies,Art,255.85,7,112.574
9269,CA-2016-113236,5/26/2016,CP-12085,Corporate,Office Supplies,Storage,184.704,6,13.8528
9270,CA-2016-113236,5/26/2016,CP-12085,Corporate,Technology,Accessories,47.92,2,11.98
9271,CA-2017-122539,12/1/2017,SC-20305,Consumer,Office Supplies,Labels,15.936,4,5.1792
9272,CA-2017-122539,12/1/2017,SC-20305,Consumer,Office Supplies,Binders,8.001,7,-5.6007
9273,CA-2017-122539,12/1/2017,SC-20305,Consumer,Furniture,Chairs,398.972,2,-28.498
9274,CA-2016-166772,9/20/2016,HJ-14875,Home Office,Furniture,Bookcases,163.88,2,40.97
9275,US-2017-152898,9/11/2017,CB-12025,Consumer,Office Supplies,Appliances,67.9,5,20.37
9276,CA-2016-160486,12/30/2016,EH-14185,Consumer,Office Supplies,Paper,72.22399999999999,4,25.2784
9277,CA-2017-102218,9/2/2017,LW-17215,Consumer,Office Supplies,Labels,11.696,2,3.9474
9278,CA-2014-161032,11/18/2014,MK-17905,Corporate,Furniture,Chairs,392.94,3,43.2234
9279,CA-2015-102778,11/21/2015,JH-15820,Consumer,Furniture,Furnishings,18.176,1,4.7712
9280,CA-2017-154011,6/19/2017,DB-13270,Home Office,Office Supplies,Binders,6.888,3,-11.0208
9281,CA-2017-154011,6/19/2017,DB-13270,Home Office,Furniture,Tables,457.485,3,-84.9615
9282,US-2017-165456,11/30/2017,TB-21625,Consumer,Furniture,Chairs,1079.316,6,-15.4188
9283,CA-2014-111857,4/23/2014,NM-18445,Home Office,Office Supplies,Paper,48.91,1,22.9877
9284,CA-2014-163650,9/23/2014,TT-21220,Consumer,Office Supplies,Art,9.84,3,2.8536
9285,CA-2014-163650,9/23/2014,TT-21220,Consumer,Office Supplies,Binders,34.5,3,15.525
9286,CA-2017-124114,3/2/2017,RS-19765,Corporate,Office Supplies,Binders,0.556,1,-0.9452
9287,US-2017-116505,11/17/2017,TB-21625,Consumer,Office Supplies,Binders,43.8,6,20.586
9288,CA-2017-161340,5/28/2017,AM-10360,Corporate,Office Supplies,Paper,13.872,3,5.0286
9289,CA-2017-161340,5/28/2017,AM-10360,Corporate,Furniture,Bookcases,115.96,4,-64.9376
9290,US-2015-163433,4/18/2015,MP-17965,Corporate,Technology,Accessories,41.424,2,8.2848
9291,US-2015-163433,4/18/2015,MP-17965,Corporate,Technology,Phones,244.768,4,24.4768
9292,US-2015-163433,4/18/2015,MP-17965,Corporate,Office Supplies,Art,74.352,3,6.5058
9293,US-2015-163433,4/18/2015,MP-17965,Corporate,Office Supplies,Binders,4.312,2,-6.8992
9294,US-2015-163433,4/18/2015,MP-17965,Corporate,Furniture,Chairs,56.68600000000001,1,-20.245
9295,US-2015-163433,4/18/2015,MP-17965,Corporate,Technology,Phones,97.96799999999999,2,6.122999999999999
9296,US-2015-163433,4/18/2015,MP-17965,Corporate,Office Supplies,Art,7.872000000000001,3,0.8856
9297,US-2015-163433,4/18/2015,MP-17965,Corporate,Office Supplies,Paper,15.552,3,5.4432
9298,US-2015-163433,4/18/2015,MP-17965,Corporate,Office Supplies,Binders,1.476,1,-2.2878
9299,CA-2015-137603,9/19/2015,MH-17290,Home Office,Office Supplies,Art,8.4,5,2.184
9300,CA-2014-128237,3/25/2014,CA-12265,Consumer,Office Supplies,Art,6.56,2,1.9024
9301,CA-2014-128237,3/25/2014,CA-12265,Consumer,Office Supplies,Art,14.88,2,3.72
9302,CA-2014-128237,3/25/2014,CA-12265,Consumer,Technology,Accessories,45.48,4,15.918
9303,CA-2014-128237,3/25/2014,CA-12265,Consumer,Office Supplies,Art,25.44,6,9.9216
9304,US-2016-102141,8/26/2016,KD-16615,Corporate,Office Supplies,Binders,146.688,8,45.84
9305,CA-2017-148642,3/6/2017,DW-13540,Consumer,Office Supplies,Labels,4.928,2,1.7248
9306,CA-2017-148642,3/6/2017,DW-13540,Consumer,Office Supplies,Art,63.488,4,4.7616
9307,CA-2015-111948,11/11/2015,AG-10495,Corporate,Office Supplies,Storage,418.32,7,117.1296
9308,CA-2015-111948,11/11/2015,AG-10495,Corporate,Office Supplies,Appliances,123.85799999999999,2,46.7908
9309,CA-2016-161907,4/5/2016,JH-16180,Consumer,Technology,Phones,118.78200000000001,3,-27.7158
9310,CA-2016-161907,4/5/2016,JH-16180,Consumer,Office Supplies,Supplies,769.184,4,-163.4516
9311,CA-2017-124940,2/21/2017,DK-13090,Consumer,Technology,Accessories,47.903999999999996,1,-2.9939999999999998
9312,US-2017-108343,7/20/2017,AR-10825,Corporate,Office Supplies,Paper,13.36,2,6.4128
9313,US-2017-108343,7/20/2017,AR-10825,Corporate,Furniture,Chairs,163.764,2,25.4744
9314,US-2017-108343,7/20/2017,AR-10825,Corporate,Furniture,Furnishings,183.92,4,31.2664
9315,US-2016-111563,11/4/2016,SM-20005,Consumer,Furniture,Furnishings,11.376,3,-5.688
9316,US-2016-111563,11/4/2016,SM-20005,Consumer,Furniture,Furnishings,66.112,4,-84.2928
9317,CA-2017-121853,9/23/2017,DB-13660,Consumer,Office Supplies,Paper,211.04,8,97.0784
9318,CA-2017-121853,9/23/2017,DB-13660,Consumer,Furniture,Chairs,594.816,2,59.4816
9319,CA-2017-121853,9/23/2017,DB-13660,Consumer,Office Supplies,Binders,72.96,3,23.712
9320,US-2017-130687,9/7/2017,PF-19225,Consumer,Furniture,Furnishings,80.96,4,34.8128
9321,US-2017-130687,9/7/2017,PF-19225,Consumer,Technology,Phones,455.712,2,34.1784
9322,US-2017-130687,9/7/2017,PF-19225,Consumer,Office Supplies,Art,25.98,1,7.2744
9323,CA-2015-164497,11/28/2015,AJ-10945,Consumer,Office Supplies,Appliances,45.28,4,15.3952
9324,US-2015-153283,11/12/2015,EB-14110,Consumer,Office Supplies,Envelopes,15.56,2,7.3132
9325,CA-2016-108056,9/29/2016,ES-14080,Corporate,Technology,Phones,859.2,3,75.18
9326,CA-2017-127726,9/11/2017,SS-20410,Consumer,Office Supplies,Appliances,195.68,4,50.8768
9327,CA-2017-127726,9/11/2017,SS-20410,Consumer,Office Supplies,Fasteners,14.2,4,6.6739999999999995
9328,CA-2017-110198,5/1/2017,AG-10900,Consumer,Furniture,Bookcases,314.35200000000003,3,-15.7176
9329,CA-2017-110198,5/1/2017,AG-10900,Consumer,Office Supplies,Labels,4.6080000000000005,2,1.4976
9330,CA-2017-130715,9/16/2017,CY-12745,Corporate,Office Supplies,Fasteners,17.9,5,8.771
9331,CA-2014-155264,10/19/2014,RP-19270,Corporate,Office Supplies,Binders,2.992,1,1.122
9332,CA-2014-155264,10/19/2014,RP-19270,Corporate,Office Supplies,Binders,20.064,6,7.0224
9333,CA-2014-155264,10/19/2014,RP-19270,Corporate,Office Supplies,Paper,146.73,3,68.9631
9334,CA-2014-155264,10/19/2014,RP-19270,Corporate,Office Supplies,Labels,18.75,5,9.0
9335,CA-2014-155264,10/19/2014,RP-19270,Corporate,Technology,Phones,117.57600000000001,3,11.7576
9336,CA-2016-119123,3/13/2016,DB-13360,Home Office,Office Supplies,Binders,51.184,7,19.194000000000003
9337,CA-2017-109085,2/17/2017,CK-12325,Home Office,Furniture,Tables,455.97,5,-106.39299999999999
9338,CA-2017-109085,2/17/2017,CK-12325,Home Office,Office Supplies,Binders,5.715,5,-4.7625
9339,CA-2017-109085,2/17/2017,CK-12325,Home Office,Technology,Phones,57.593999999999994,1,-11.5188
9340,CA-2017-109085,2/17/2017,CK-12325,Home Office,Furniture,Furnishings,30.144000000000002,2,8.2896
9341,CA-2017-109085,2/17/2017,CK-12325,Home Office,Furniture,Chairs,899.43,5,-12.849
9342,CA-2016-114860,12/22/2016,DN-13690,Consumer,Furniture,Furnishings,842.72,8,202.2528
9343,CA-2016-114860,12/22/2016,DN-13690,Consumer,Furniture,Furnishings,41.96,2,10.9096
9344,CA-2016-159009,9/23/2016,DP-13105,Corporate,Office Supplies,Binders,13.216,4,4.4604
9345,CA-2016-159009,9/23/2016,DP-13105,Corporate,Furniture,Chairs,184.752,3,-20.7846
9346,CA-2017-148411,9/24/2017,RO-19780,Consumer,Furniture,Chairs,520.464,2,-14.8704
9347,CA-2017-148411,9/24/2017,RO-19780,Consumer,Office Supplies,Paper,11.424000000000001,3,3.7128
9348,CA-2015-110324,12/1/2015,MA-17560,Home Office,Office Supplies,Paper,19.44,3,9.3312
9349,CA-2015-110324,12/1/2015,MA-17560,Home Office,Office Supplies,Art,3.64,2,1.0192
9350,CA-2015-110324,12/1/2015,MA-17560,Home Office,Office Supplies,Paper,18.54,2,8.7138
9351,CA-2016-168046,1/25/2016,JD-15895,Corporate,Office Supplies,Binders,43.12,5,15.092
9352,CA-2016-168046,1/25/2016,JD-15895,Corporate,Furniture,Tables,313.722,3,-99.3453
9353,CA-2016-168046,1/25/2016,JD-15895,Corporate,Furniture,Furnishings,45.98,1,7.8166
9354,CA-2016-168046,1/25/2016,JD-15895,Corporate,Office Supplies,Storage,428.68,7,0.0
9355,CA-2017-111591,3/21/2017,PS-18970,Home Office,Office Supplies,Binders,30.576,6,10.3194
9356,CA-2017-111591,3/21/2017,PS-18970,Home Office,Office Supplies,Fasteners,13.02,7,0.3906
9357,CA-2017-111591,3/21/2017,PS-18970,Home Office,Furniture,Furnishings,22.14,3,6.4206
9358,CA-2017-111591,3/21/2017,PS-18970,Home Office,Office Supplies,Storage,359.32,4,7.1864
9359,US-2014-166828,8/22/2014,JF-15415,Consumer,Office Supplies,Paper,11.56,2,5.6644
9360,CA-2014-108147,6/8/2014,RD-19480,Consumer,Office Supplies,Binders,68.48,2,25.68
9361,CA-2014-108147,6/8/2014,RD-19480,Consumer,Office Supplies,Storage,1676.88,6,83.844
9362,CA-2016-154998,4/7/2016,ES-14080,Corporate,Office Supplies,Paper,37.94,2,18.2112
9363,CA-2017-113460,11/7/2017,KN-16390,Corporate,Furniture,Chairs,272.97,3,43.6752
9364,CA-2015-111339,5/29/2015,VP-21760,Corporate,Furniture,Furnishings,41.568000000000005,4,-4.1568
9365,CA-2015-111339,5/29/2015,VP-21760,Corporate,Furniture,Chairs,317.058,3,-86.0586
9366,CA-2015-111339,5/29/2015,VP-21760,Corporate,Office Supplies,Fasteners,8.04,5,2.9145
9367,CA-2017-102820,5/7/2017,CS-11950,Consumer,Technology,Phones,419.944,7,52.493
9368,CA-2016-149671,6/5/2016,KB-16600,Corporate,Office Supplies,Supplies,61.38,6,15.9588
9369,CA-2015-126347,12/14/2015,AJ-10945,Consumer,Technology,Accessories,50.0,2,10.5
9370,CA-2017-108756,12/25/2017,PO-18865,Consumer,Technology,Accessories,31.8,3,13.674000000000001
9371,CA-2017-155362,12/17/2017,DP-13105,Corporate,Office Supplies,Storage,32.56,2,8.4656
9372,CA-2016-117625,5/10/2016,GM-14500,Consumer,Office Supplies,Envelopes,7.072,2,2.3868
9373,CA-2014-154158,12/23/2014,CC-12670,Consumer,Office Supplies,Paper,45.528,3,15.9348
9374,CA-2014-154158,12/23/2014,CC-12670,Consumer,Furniture,Chairs,64.78399999999999,1,6.4784
9375,CA-2014-154158,12/23/2014,CC-12670,Consumer,Office Supplies,Storage,424.272,2,-10.6068
9376,CA-2014-154158,12/23/2014,CC-12670,Consumer,Office Supplies,Art,1.344,1,0.504
9377,CA-2014-154158,12/23/2014,CC-12670,Consumer,Office Supplies,Storage,83.92,5,-1.0490000000000002
9378,CA-2017-100433,8/11/2017,SJ-20125,Home Office,Office Supplies,Paper,25.92,4,12.4416
9379,CA-2017-163097,8/27/2017,SF-20200,Consumer,Furniture,Furnishings,120.57600000000001,8,33.1584
9380,US-2017-127292,1/19/2017,RM-19375,Consumer,Office Supplies,Paper,79.92,4,37.5624
9381,US-2017-127292,1/19/2017,RM-19375,Consumer,Office Supplies,Paper,12.28,1,5.7716
9382,US-2017-127292,1/19/2017,RM-19375,Consumer,Office Supplies,Appliances,542.94,3,152.0232
9383,US-2017-127292,1/19/2017,RM-19375,Consumer,Office Supplies,Envelopes,2.04,1,0.9588
9384,CA-2015-163734,6/19/2015,KM-16375,Home Office,Office Supplies,Storage,228.92,5,14.3075
9385,CA-2017-162474,3/13/2017,FH-14275,Corporate,Technology,Phones,7.992000000000001,1,2.5974
9386,CA-2015-130848,10/25/2015,DG-13300,Corporate,Furniture,Chairs,582.336,8,-29.1168
9387,CA-2014-125997,9/20/2014,MW-18220,Consumer,Technology,Phones,629.95,5,157.4875
9388,CA-2014-125997,9/20/2014,MW-18220,Consumer,Furniture,Chairs,631.7819999999999,2,140.39600000000002
9389,CA-2014-125997,9/20/2014,MW-18220,Consumer,Furniture,Bookcases,801.568,2,-10.0196
9390,CA-2014-125997,9/20/2014,MW-18220,Consumer,Office Supplies,Labels,75.18,6,35.3346
9391,CA-2014-125997,9/20/2014,MW-18220,Consumer,Office Supplies,Appliances,30.98,1,8.0548
9392,CA-2014-125997,9/20/2014,MW-18220,Consumer,Technology,Phones,1349.91,9,661.4559
9393,CA-2016-103128,11/11/2016,SC-20845,Consumer,Office Supplies,Art,14.112,6,1.2348
9394,CA-2015-167696,9/16/2015,BD-11500,Consumer,Office Supplies,Envelopes,31.12,4,14.6264
9395,CA-2014-159814,6/24/2014,LP-17080,Consumer,Furniture,Furnishings,4.272,2,0.9612
9396,CA-2016-105459,8/12/2016,NP-18700,Consumer,Furniture,Tables,209.148,2,-66.2302
9397,CA-2016-105459,8/12/2016,NP-18700,Consumer,Office Supplies,Storage,1591.02,6,286.3836
9398,CA-2017-141663,4/13/2017,DP-13105,Corporate,Office Supplies,Fasteners,7.92,5,1.683
9399,CA-2014-152618,3/14/2014,RB-19465,Home Office,Technology,Machines,574.91,2,156.047
9400,CA-2014-152618,3/14/2014,RB-19465,Home Office,Office Supplies,Paper,8.448,2,2.64
9401,CA-2017-162789,9/22/2017,LC-17140,Consumer,Technology,Accessories,1071.0,9,171.36
9402,CA-2017-162789,9/22/2017,LC-17140,Consumer,Furniture,Furnishings,12.07,1,3.9831
9403,US-2017-110149,12/10/2017,WB-21850,Consumer,Office Supplies,Binders,3.273,1,-2.5093
9404,US-2017-110149,12/10/2017,WB-21850,Consumer,Furniture,Furnishings,87.92,5,15.386
9405,CA-2016-108959,3/10/2016,MH-17785,Corporate,Office Supplies,Storage,104.696,1,6.5435
9406,CA-2015-164777,1/27/2015,SC-20305,Consumer,Furniture,Chairs,2803.92,5,0.0
9407,CA-2016-132017,9/26/2016,MH-17620,Corporate,Office Supplies,Binders,6.816,2,-11.5872
9408,CA-2015-127824,10/18/2015,JC-15775,Consumer,Technology,Phones,249.584,2,15.599
9409,CA-2015-127824,10/18/2015,JC-15775,Consumer,Office Supplies,Paper,17.94,3,8.7906
9410,CA-2015-127824,10/18/2015,JC-15775,Consumer,Furniture,Furnishings,10.11,3,3.2352
9411,CA-2014-148285,10/27/2014,RD-19810,Home Office,Office Supplies,Paper,10.368,2,3.6288
9412,CA-2014-148285,10/27/2014,RD-19810,Home Office,Office Supplies,Paper,11.952,3,4.0338
9413,CA-2017-152926,10/2/2017,SC-20695,Corporate,Office Supplies,Appliances,15.224,2,-38.8212
9414,CA-2017-152926,10/2/2017,SC-20695,Corporate,Office Supplies,Appliances,21.984,6,-56.0592
9415,CA-2014-145254,7/23/2014,NC-18535,Corporate,Technology,Phones,604.752,6,60.4752
9416,CA-2014-145254,7/23/2014,NC-18535,Corporate,Office Supplies,Supplies,40.7,5,11.802999999999999
9417,CA-2014-145254,7/23/2014,NC-18535,Corporate,Technology,Phones,302.376,3,37.797
9418,CA-2014-145254,7/23/2014,NC-18535,Corporate,Technology,Accessories,45.0,3,4.95
9419,CA-2014-116246,9/12/2014,LW-17215,Consumer,Furniture,Chairs,3785.292,6,420.588
9420,CA-2016-160479,9/15/2016,AH-10585,Consumer,Office Supplies,Art,35.4,5,13.452
9421,CA-2014-167486,11/27/2014,JO-15145,Corporate,Furniture,Furnishings,199.9,5,39.98
9422,CA-2014-152100,5/11/2014,VW-21775,Corporate,Furniture,Chairs,1212.96,8,-69.312
9423,CA-2015-166219,8/28/2015,BP-11185,Corporate,Technology,Phones,1099.96,5,82.49700000000001
9424,CA-2015-166219,8/28/2015,BP-11185,Corporate,Furniture,Tables,103.48100000000001,1,-16.2613
9425,CA-2015-111864,6/19/2015,PP-18955,Home Office,Office Supplies,Labels,5.904,2,1.9926
9426,CA-2015-119627,8/17/2015,SC-20725,Consumer,Technology,Accessories,30.08,2,-5.263999999999999
9427,CA-2015-119627,8/17/2015,SC-20725,Consumer,Office Supplies,Paper,36.288000000000004,7,12.7008
