ID,ProvinsiID,NamaProvinsi,Wilayah,JenisPerlakuan,JenisPerairan,Tahun,Volume
4417,76,Sulawesi Barat,Sulawesi,pengeringan/penggaraman,Umum,2002,0
4418,74,Sulawesi Tenggara,Sulawesi,pengeringan/penggaraman,Umum,2002,812
4419,81,Maluku,Maluku - Papua,pengeringan/penggaraman,Umum,2002,0
4420,82,Maluku Utara,Maluku - Papua,pengeringan/penggaraman,Umum,2002,0
4421,91,Papua Barat,Maluku - Papua,pengeringan/penggaraman,Umum,2002,0
4422,94,Papua,Maluku - Papua,pengeringan/penggaraman,Umum,2002,0
4423,11,Aceh,Sumatera,pengeringan/penggaraman,Umum,2003,87
4424,12,Sumatera Utara,Sumatera,pengeringan/penggaraman,Umum,2003,224
4425,13,Sumatera Barat,Sumatera,pengeringan/penggaraman,Umum,2003,118
4426,14,Riau,Sumatera,pengeringan/penggaraman,Umum,2003,1110
4427,21,Kepulauan Riau,Sumatera,pengeringan/penggaraman,Umum,2003,0
4428,15,Jambi,Sumatera,pengeringan/penggaraman,Umum,2003,366
4429,16,Sumatera Selatan,Sumatera,pengeringan/penggaraman,Umum,2003,7043
4430,19,Kepulauan Bangka Belitung,Sumatera,pengeringan/penggaraman,Umum,2003,0
4431,17,Bengkulu,Sumatera,pengeringan/penggaraman,Umum,2003,0
4432,18,Lampung,Sumatera,pengeringan/penggaraman,Umum,2003,1207
4433,36,Banten,Jawa,pengeringan/penggaraman,Umum,2003,0
4434,31,DKI Jakarta,Jawa,pengeringan/penggaraman,Umum,2003,0
4435,32,Jawa Barat,Jawa,pengeringan/penggaraman,Umum,2003,785
4436,33,Jawa Tengah,Jawa,pengeringan/penggaraman,Umum,2003,119
4437,34,DI Yogyakarta,Jawa,pengeringan/penggaraman,Umum,2003,0
4438,35,Jawa Timur,Jawa,pengeringan/penggaraman,Umum,2003,1339
4439,51,Bali,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2003,0
4440,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2003,86
4441,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2003,0
4442,61,Kalimantan Barat,Kalimantan,pengeringan/penggaraman,Umum,2003,3491
4443,62,Kalimantan Tengah,Kalimantan,pengeringan/penggaraman,Umum,2003,9546
4444,63,Kalimantan Selatan,Kalimantan,pengeringan/penggaraman,Umum,2003,22292
4445,64,Kalimantan Timur,Kalimantan,pengeringan/penggaraman,Umum,2003,6148
4446,71,Sulawesi Utara,Sulawesi,pengeringan/penggaraman,Umum,2003,0
4447,75,Gorontalo,Sulawesi,pengeringan/penggaraman,Umum,2003,52
4448,72,Sulawesi Tengah,Sulawesi,pengeringan/penggaraman,Umum,2003,20
4449,73,Sulawesi Selatan,Sulawesi,pengeringan/penggaraman,Umum,2003,7310
4450,76,Sulawesi Barat,Sulawesi,pengeringan/penggaraman,Umum,2003,0
4451,74,Sulawesi Tenggara,Sulawesi,pengeringan/penggaraman,Umum,2003,1172
4452,81,Maluku,Maluku - Papua,pengeringan/penggaraman,Umum,2003,0
4453,82,Maluku Utara,Maluku - Papua,pengeringan/penggaraman,Umum,2003,0
4454,91,Papua Barat,Maluku - Papua,pengeringan/penggaraman,Umum,2003,0
4455,94,Papua,Maluku - Papua,pengeringan/penggaraman,Umum,2003,0
4456,11,Aceh,Sumatera,pengeringan/penggaraman,Umum,2004,87
4457,12,Sumatera Utara,Sumatera,pengeringan/penggaraman,Umum,2004,229
4458,13,Sumatera Barat,Sumatera,pengeringan/penggaraman,Umum,2004,130
4459,14,Riau,Sumatera,pengeringan/penggaraman,Umum,2004,946
4460,21,Kepulauan Riau,Sumatera,pengeringan/penggaraman,Umum,2004,0
4461,15,Jambi,Sumatera,pengeringan/penggaraman,Umum,2004,550
4462,16,Sumatera Selatan,Sumatera,pengeringan/penggaraman,Umum,2004,8743
4463,19,Kepulauan Bangka Belitung,Sumatera,pengeringan/penggaraman,Umum,2004,0
4464,17,Bengkulu,Sumatera,pengeringan/penggaraman,Umum,2004,0
4465,18,Lampung,Sumatera,pengeringan/penggaraman,Umum,2004,0
4466,36,Banten,Jawa,pengeringan/penggaraman,Umum,2004,0
4467,31,DKI Jakarta,Jawa,pengeringan/penggaraman,Umum,2004,0
4468,32,Jawa Barat,Jawa,pengeringan/penggaraman,Umum,2004,0
4469,33,Jawa Tengah,Jawa,pengeringan/penggaraman,Umum,2004,132
4470,34,DI Yogyakarta,Jawa,pengeringan/penggaraman,Umum,2004,0
4471,35,Jawa Timur,Jawa,pengeringan/penggaraman,Umum,2004,1264
4472,51,Bali,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2004,0
4473,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2004,0
4474,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2004,0
4475,61,Kalimantan Barat,Kalimantan,pengeringan/penggaraman,Umum,2004,3046
4476,62,Kalimantan Tengah,Kalimantan,pengeringan/penggaraman,Umum,2004,8225
4477,63,Kalimantan Selatan,Kalimantan,pengeringan/penggaraman,Umum,2004,20327
4478,64,Kalimantan Timur,Kalimantan,pengeringan/penggaraman,Umum,2004,6332
4479,71,Sulawesi Utara,Sulawesi,pengeringan/penggaraman,Umum,2004,0
4480,75,Gorontalo,Sulawesi,pengeringan/penggaraman,Umum,2004,23
4481,72,Sulawesi Tengah,Sulawesi,pengeringan/penggaraman,Umum,2004,21
4482,73,Sulawesi Selatan,Sulawesi,pengeringan/penggaraman,Umum,2004,3834
4483,76,Sulawesi Barat,Sulawesi,pengeringan/penggaraman,Umum,2004,0
4484,74,Sulawesi Tenggara,Sulawesi,pengeringan/penggaraman,Umum,2004,896
4485,81,Maluku,Maluku - Papua,pengeringan/penggaraman,Umum,2004,0
4486,82,Maluku Utara,Maluku - Papua,pengeringan/penggaraman,Umum,2004,0
4487,91,Papua Barat,Maluku - Papua,pengeringan/penggaraman,Umum,2004,0
4488,94,Papua,Maluku - Papua,pengeringan/penggaraman,Umum,2004,0
4489,11,Aceh,Sumatera,pengeringan/penggaraman,Umum,2005,317
4490,12,Sumatera Utara,Sumatera,pengeringan/penggaraman,Umum,2005,256
4491,13,Sumatera Barat,Sumatera,pengeringan/penggaraman,Umum,2005,130
4492,14,Riau,Sumatera,pengeringan/penggaraman,Umum,2005,1205
4493,21,Kepulauan Riau,Sumatera,pengeringan/penggaraman,Umum,2005,0
4494,15,Jambi,Sumatera,pengeringan/penggaraman,Umum,2005,550
4495,16,Sumatera Selatan,Sumatera,pengeringan/penggaraman,Umum,2005,8094
4496,19,Kepulauan Bangka Belitung,Sumatera,pengeringan/penggaraman,Umum,2005,0
4497,17,Bengkulu,Sumatera,pengeringan/penggaraman,Umum,2005,0
4498,18,Lampung,Sumatera,pengeringan/penggaraman,Umum,2005,1086
4499,36,Banten,Jawa,pengeringan/penggaraman,Umum,2005,0
4500,31,DKI Jakarta,Jawa,pengeringan/penggaraman,Umum,2005,0
4501,32,Jawa Barat,Jawa,pengeringan/penggaraman,Umum,2005,0
4502,33,Jawa Tengah,Jawa,pengeringan/penggaraman,Umum,2005,75
4503,34,DI Yogyakarta,Jawa,pengeringan/penggaraman,Umum,2005,0
4504,35,Jawa Timur,Jawa,pengeringan/penggaraman,Umum,2005,658
4505,51,Bali,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2005,0
4506,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2005,35
4507,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2005,0
4508,61,Kalimantan Barat,Kalimantan,pengeringan/penggaraman,Umum,2005,3065
4509,62,Kalimantan Tengah,Kalimantan,pengeringan/penggaraman,Umum,2005,5197
4510,63,Kalimantan Selatan,Kalimantan,pengeringan/penggaraman,Umum,2005,19389
4511,64,Kalimantan Timur,Kalimantan,pengeringan/penggaraman,Umum,2005,4830
4512,71,Sulawesi Utara,Sulawesi,pengeringan/penggaraman,Umum,2005,0
4513,75,Gorontalo,Sulawesi,pengeringan/penggaraman,Umum,2005,41
4514,72,Sulawesi Tengah,Sulawesi,pengeringan/penggaraman,Umum,2005,48
4515,73,Sulawesi Selatan,Sulawesi,pengeringan/penggaraman,Umum,2005,3534
4516,76,Sulawesi Barat,Sulawesi,pengeringan/penggaraman,Umum,2005,0
4517,74,Sulawesi Tenggara,Sulawesi,pengeringan/penggaraman,Umum,2005,478
4518,81,Maluku,Maluku - Papua,pengeringan/penggaraman,Umum,2005,0
4519,82,Maluku Utara,Maluku - Papua,pengeringan/penggaraman,Umum,2005,0
4520,91,Papua Barat,Maluku - Papua,pengeringan/penggaraman,Umum,2005,0
4521,94,Papua,Maluku - Papua,pengeringan/penggaraman,Umum,2005,0
4522,11,Aceh,Sumatera,pengeringan/penggaraman,Umum,2006,0
4523,12,Sumatera Utara,Sumatera,pengeringan/penggaraman,Umum,2006,0
4524,13,Sumatera Barat,Sumatera,pengeringan/penggaraman,Umum,2006,18
4525,14,Riau,Sumatera,pengeringan/penggaraman,Umum,2006,962
4526,21,Kepulauan Riau,Sumatera,pengeringan/penggaraman,Umum,2006,0
4527,15,Jambi,Sumatera,pengeringan/penggaraman,Umum,2006,250
4528,16,Sumatera Selatan,Sumatera,pengeringan/penggaraman,Umum,2006,0
4529,19,Kepulauan Bangka Belitung,Sumatera,pengeringan/penggaraman,Umum,2006,0
4530,17,Bengkulu,Sumatera,pengeringan/penggaraman,Umum,2006,0
4531,18,Lampung,Sumatera,pengeringan/penggaraman,Umum,2006,1357
4532,36,Banten,Jawa,pengeringan/penggaraman,Umum,2006,0
4533,31,DKI Jakarta,Jawa,pengeringan/penggaraman,Umum,2006,0
4534,32,Jawa Barat,Jawa,pengeringan/penggaraman,Umum,2006,0
4535,33,Jawa Tengah,Jawa,pengeringan/penggaraman,Umum,2006,75
4536,34,DI Yogyakarta,Jawa,pengeringan/penggaraman,Umum,2006,0
4537,35,Jawa Timur,Jawa,pengeringan/penggaraman,Umum,2006,882
4538,51,Bali,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2006,0
4539,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2006,0
4540,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2006,0
4541,61,Kalimantan Barat,Kalimantan,pengeringan/penggaraman,Umum,2006,2687
4542,62,Kalimantan Tengah,Kalimantan,pengeringan/penggaraman,Umum,2006,7491
4543,63,Kalimantan Selatan,Kalimantan,pengeringan/penggaraman,Umum,2006,18047
4544,64,Kalimantan Timur,Kalimantan,pengeringan/penggaraman,Umum,2006,4444
4545,71,Sulawesi Utara,Sulawesi,pengeringan/penggaraman,Umum,2006,0
4546,75,Gorontalo,Sulawesi,pengeringan/penggaraman,Umum,2006,104
4547,72,Sulawesi Tengah,Sulawesi,pengeringan/penggaraman,Umum,2006,50
4548,73,Sulawesi Selatan,Sulawesi,pengeringan/penggaraman,Umum,2006,4060
4549,76,Sulawesi Barat,Sulawesi,pengeringan/penggaraman,Umum,2006,0
4550,74,Sulawesi Tenggara,Sulawesi,pengeringan/penggaraman,Umum,2006,35
4551,81,Maluku,Maluku - Papua,pengeringan/penggaraman,Umum,2006,1
4552,82,Maluku Utara,Maluku - Papua,pengeringan/penggaraman,Umum,2006,0
4553,91,Papua Barat,Maluku - Papua,pengeringan/penggaraman,Umum,2006,0
4554,94,Papua,Maluku - Papua,pengeringan/penggaraman,Umum,2006,0
4555,11,Aceh,Sumatera,pengeringan/penggaraman,Umum,2007,0
4556,12,Sumatera Utara,Sumatera,pengeringan/penggaraman,Umum,2007,0
4557,13,Sumatera Barat,Sumatera,pengeringan/penggaraman,Umum,2007,239
4558,14,Riau,Sumatera,pengeringan/penggaraman,Umum,2007,712
4559,21,Kepulauan Riau,Sumatera,pengeringan/penggaraman,Umum,2007,0
4560,15,Jambi,Sumatera,pengeringan/penggaraman,Umum,2007,163
4561,16,Sumatera Selatan,Sumatera,pengeringan/penggaraman,Umum,2007,0
4562,19,Kepulauan Bangka Belitung,Sumatera,pengeringan/penggaraman,Umum,2007,0
4563,17,Bengkulu,Sumatera,pengeringan/penggaraman,Umum,2007,0
4564,18,Lampung,Sumatera,pengeringan/penggaraman,Umum,2007,3059
4565,36,Banten,Jawa,pengeringan/penggaraman,Umum,2007,0
4566,31,DKI Jakarta,Jawa,pengeringan/penggaraman,Umum,2007,0
4567,32,Jawa Barat,Jawa,pengeringan/penggaraman,Umum,2007,0
4568,33,Jawa Tengah,Jawa,pengeringan/penggaraman,Umum,2007,0
4569,34,DI Yogyakarta,Jawa,pengeringan/penggaraman,Umum,2007,0
4570,35,Jawa Timur,Jawa,pengeringan/penggaraman,Umum,2007,773
4571,51,Bali,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2007,0
4572,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2007,0
4573,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2007,0
4574,61,Kalimantan Barat,Kalimantan,pengeringan/penggaraman,Umum,2007,1874
4575,62,Kalimantan Tengah,Kalimantan,pengeringan/penggaraman,Umum,2007,4863
4576,63,Kalimantan Selatan,Kalimantan,pengeringan/penggaraman,Umum,2007,21129
4577,64,Kalimantan Timur,Kalimantan,pengeringan/penggaraman,Umum,2007,7741
4578,71,Sulawesi Utara,Sulawesi,pengeringan/penggaraman,Umum,2007,0
4579,75,Gorontalo,Sulawesi,pengeringan/penggaraman,Umum,2007,5
4580,72,Sulawesi Tengah,Sulawesi,pengeringan/penggaraman,Umum,2007,58
4581,73,Sulawesi Selatan,Sulawesi,pengeringan/penggaraman,Umum,2007,3686
4582,76,Sulawesi Barat,Sulawesi,pengeringan/penggaraman,Umum,2007,0
4583,74,Sulawesi Tenggara,Sulawesi,pengeringan/penggaraman,Umum,2007,41
4584,81,Maluku,Maluku - Papua,pengeringan/penggaraman,Umum,2007,1
4585,82,Maluku Utara,Maluku - Papua,pengeringan/penggaraman,Umum,2007,0
4586,91,Papua Barat,Maluku - Papua,pengeringan/penggaraman,Umum,2007,0
4587,94,Papua,Maluku - Papua,pengeringan/penggaraman,Umum,2007,0
4588,11,Aceh,Sumatera,pengeringan/penggaraman,Umum,2008,0
4589,12,Sumatera Utara,Sumatera,pengeringan/penggaraman,Umum,2008,0
4590,13,Sumatera Barat,Sumatera,pengeringan/penggaraman,Umum,2008,341
4591,14,Riau,Sumatera,pengeringan/penggaraman,Umum,2008,1046
4592,21,Kepulauan Riau,Sumatera,pengeringan/penggaraman,Umum,2008,0
4593,15,Jambi,Sumatera,pengeringan/penggaraman,Umum,2008,76
4594,16,Sumatera Selatan,Sumatera,pengeringan/penggaraman,Umum,2008,4776
4595,19,Kepulauan Bangka Belitung,Sumatera,pengeringan/penggaraman,Umum,2008,0
4596,17,Bengkulu,Sumatera,pengeringan/penggaraman,Umum,2008,0
4597,18,Lampung,Sumatera,pengeringan/penggaraman,Umum,2008,2317
4598,36,Banten,Jawa,pengeringan/penggaraman,Umum,2008,0
4599,31,DKI Jakarta,Jawa,pengeringan/penggaraman,Umum,2008,0
4600,32,Jawa Barat,Jawa,pengeringan/penggaraman,Umum,2008,0
4601,33,Jawa Tengah,Jawa,pengeringan/penggaraman,Umum,2008,0
4602,34,DI Yogyakarta,Jawa,pengeringan/penggaraman,Umum,2008,0
4603,35,Jawa Timur,Jawa,pengeringan/penggaraman,Umum,2008,751
4604,51,Bali,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2008,0
4605,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2008,0
4606,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2008,0
4607,61,Kalimantan Barat,Kalimantan,pengeringan/penggaraman,Umum,2008,1905
4608,62,Kalimantan Tengah,Kalimantan,pengeringan/penggaraman,Umum,2008,6597
4609,63,Kalimantan Selatan,Kalimantan,pengeringan/penggaraman,Umum,2008,19316
4610,64,Kalimantan Timur,Kalimantan,pengeringan/penggaraman,Umum,2008,6191
4611,71,Sulawesi Utara,Sulawesi,pengeringan/penggaraman,Umum,2008,0
4612,75,Gorontalo,Sulawesi,pengeringan/penggaraman,Umum,2008,9
4613,72,Sulawesi Tengah,Sulawesi,pengeringan/penggaraman,Umum,2008,75
4614,73,Sulawesi Selatan,Sulawesi,pengeringan/penggaraman,Umum,2008,588
4615,76,Sulawesi Barat,Sulawesi,pengeringan/penggaraman,Umum,2008,0
4616,74,Sulawesi Tenggara,Sulawesi,pengeringan/penggaraman,Umum,2008,39
4617,81,Maluku,Maluku - Papua,pengeringan/penggaraman,Umum,2008,1
4618,82,Maluku Utara,Maluku - Papua,pengeringan/penggaraman,Umum,2008,0
4619,91,Papua Barat,Maluku - Papua,pengeringan/penggaraman,Umum,2008,0
4620,94,Papua,Maluku - Papua,pengeringan/penggaraman,Umum,2008,0
4621,11,Aceh,Sumatera,pengeringan/penggaraman,Umum,2009,0
4622,12,Sumatera Utara,Sumatera,pengeringan/penggaraman,Umum,2009,2034
4623,13,Sumatera Barat,Sumatera,pengeringan/penggaraman,Umum,2009,1757
4624,14,Riau,Sumatera,pengeringan/penggaraman,Umum,2009,1144
4625,21,Kepulauan Riau,Sumatera,pengeringan/penggaraman,Umum,2009,0
4626,15,Jambi,Sumatera,pengeringan/penggaraman,Umum,2009,88
4627,16,Sumatera Selatan,Sumatera,pengeringan/penggaraman,Umum,2009,4776
4628,19,Kepulauan Bangka Belitung,Sumatera,pengeringan/penggaraman,Umum,2009,0
4629,17,Bengkulu,Sumatera,pengeringan/penggaraman,Umum,2009,0
4630,18,Lampung,Sumatera,pengeringan/penggaraman,Umum,2009,850
4631,36,Banten,Jawa,pengeringan/penggaraman,Umum,2009,0
4632,31,DKI Jakarta,Jawa,pengeringan/penggaraman,Umum,2009,0
4633,32,Jawa Barat,Jawa,pengeringan/penggaraman,Umum,2009,45
4634,33,Jawa Tengah,Jawa,pengeringan/penggaraman,Umum,2009,0
4635,34,DI Yogyakarta,Jawa,pengeringan/penggaraman,Umum,2009,0
4636,35,Jawa Timur,Jawa,pengeringan/penggaraman,Umum,2009,1150
4637,51,Bali,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2009,0
4638,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2009,0
4639,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2009,0
4640,61,Kalimantan Barat,Kalimantan,pengeringan/penggaraman,Umum,2009,1673
4641,62,Kalimantan Tengah,Kalimantan,pengeringan/penggaraman,Umum,2009,8455
4642,63,Kalimantan Selatan,Kalimantan,pengeringan/penggaraman,Umum,2009,16366
4643,64,Kalimantan Timur,Kalimantan,pengeringan/penggaraman,Umum,2009,7018
4644,71,Sulawesi Utara,Sulawesi,pengeringan/penggaraman,Umum,2009,0
4645,75,Gorontalo,Sulawesi,pengeringan/penggaraman,Umum,2009,13
4646,72,Sulawesi Tengah,Sulawesi,pengeringan/penggaraman,Umum,2009,75
4647,73,Sulawesi Selatan,Sulawesi,pengeringan/penggaraman,Umum,2009,682
4648,76,Sulawesi Barat,Sulawesi,pengeringan/penggaraman,Umum,2009,0
4649,74,Sulawesi Tenggara,Sulawesi,pengeringan/penggaraman,Umum,2009,51
4650,81,Maluku,Maluku - Papua,pengeringan/penggaraman,Umum,2009,1
4651,82,Maluku Utara,Maluku - Papua,pengeringan/penggaraman,Umum,2009,0
4652,91,Papua Barat,Maluku - Papua,pengeringan/penggaraman,Umum,2009,0
4653,94,Papua,Maluku - Papua,pengeringan/penggaraman,Umum,2009,0
4654,11,Aceh,Sumatera,pengeringan/penggaraman,Umum,2010,0
4655,12,Sumatera Utara,Sumatera,pengeringan/penggaraman,Umum,2010,3856
4656,13,Sumatera Barat,Sumatera,pengeringan/penggaraman,Umum,2010,1035
4657,14,Riau,Sumatera,pengeringan/penggaraman,Umum,2010,1206
4658,21,Kepulauan Riau,Sumatera,pengeringan/penggaraman,Umum,2010,0
4659,15,Jambi,Sumatera,pengeringan/penggaraman,Umum,2010,0
4660,16,Sumatera Selatan,Sumatera,pengeringan/penggaraman,Umum,2010,0
4661,19,Kepulauan Bangka Belitung,Sumatera,pengeringan/penggaraman,Umum,2010,0
4662,17,Bengkulu,Sumatera,pengeringan/penggaraman,Umum,2010,0
4663,18,Lampung,Sumatera,pengeringan/penggaraman,Umum,2010,648
4664,36,Banten,Jawa,pengeringan/penggaraman,Umum,2010,0
4665,31,DKI Jakarta,Jawa,pengeringan/penggaraman,Umum,2010,0
4666,32,Jawa Barat,Jawa,pengeringan/penggaraman,Umum,2010,8
4667,33,Jawa Tengah,Jawa,pengeringan/penggaraman,Umum,2010,0
4668,34,DI Yogyakarta,Jawa,pengeringan/penggaraman,Umum,2010,0
4669,35,Jawa Timur,Jawa,pengeringan/penggaraman,Umum,2010,259
4670,51,Bali,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2010,0
4671,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2010,44
4672,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2010,0
4673,61,Kalimantan Barat,Kalimantan,pengeringan/penggaraman,Umum,2010,2103
4674,62,Kalimantan Tengah,Kalimantan,pengeringan/penggaraman,Umum,2010,7463
4675,63,Kalimantan Selatan,Kalimantan,pengeringan/penggaraman,Umum,2010,20013
4676,64,Kalimantan Timur,Kalimantan,pengeringan/penggaraman,Umum,2010,19156
4677,71,Sulawesi Utara,Sulawesi,pengeringan/penggaraman,Umum,2010,0
4678,75,Gorontalo,Sulawesi,pengeringan/penggaraman,Umum,2010,0
4679,72,Sulawesi Tengah,Sulawesi,pengeringan/penggaraman,Umum,2010,131
4680,73,Sulawesi Selatan,Sulawesi,pengeringan/penggaraman,Umum,2010,500
4681,76,Sulawesi Barat,Sulawesi,pengeringan/penggaraman,Umum,2010,0
4682,74,Sulawesi Tenggara,Sulawesi,pengeringan/penggaraman,Umum,2010,75
4683,81,Maluku,Maluku - Papua,pengeringan/penggaraman,Umum,2010,0
4684,82,Maluku Utara,Maluku - Papua,pengeringan/penggaraman,Umum,2010,0
4685,91,Papua Barat,Maluku - Papua,pengeringan/penggaraman,Umum,2010,0
4686,94,Papua,Maluku - Papua,pengeringan/penggaraman,Umum,2010,0
4687,11,Aceh,Sumatera,pengeringan/penggaraman,Umum,2011,13
4688,12,Sumatera Utara,Sumatera,pengeringan/penggaraman,Umum,2011,4715
4689,13,Sumatera Barat,Sumatera,pengeringan/penggaraman,Umum,2011,771
4690,14,Riau,Sumatera,pengeringan/penggaraman,Umum,2011,1110
4691,21,Kepulauan Riau,Sumatera,pengeringan/penggaraman,Umum,2011,0
4692,15,Jambi,Sumatera,pengeringan/penggaraman,Umum,2011,0
4693,16,Sumatera Selatan,Sumatera,pengeringan/penggaraman,Umum,2011,10207
4694,19,Kepulauan Bangka Belitung,Sumatera,pengeringan/penggaraman,Umum,2011,0
4695,17,Bengkulu,Sumatera,pengeringan/penggaraman,Umum,2011,3
4696,18,Lampung,Sumatera,pengeringan/penggaraman,Umum,2011,780
4697,36,Banten,Jawa,pengeringan/penggaraman,Umum,2011,0
4698,31,DKI Jakarta,Jawa,pengeringan/penggaraman,Umum,2011,0
4699,32,Jawa Barat,Jawa,pengeringan/penggaraman,Umum,2011,618
4700,33,Jawa Tengah,Jawa,pengeringan/penggaraman,Umum,2011,0
4701,34,DI Yogyakarta,Jawa,pengeringan/penggaraman,Umum,2011,0
4702,35,Jawa Timur,Jawa,pengeringan/penggaraman,Umum,2011,614
4703,51,Bali,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2011,0
4704,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2011,89
4705,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pengeringan/penggaraman,Umum,2011,0
4706,61,Kalimantan Barat,Kalimantan,pengeringan/penggaraman,Umum,2011,2313
4707,62,Kalimantan Tengah,Kalimantan,pengeringan/penggaraman,Umum,2011,7328
4708,63,Kalimantan Selatan,Kalimantan,pengeringan/penggaraman,Umum,2011,15120
4709,64,Kalimantan Timur,Kalimantan,pengeringan/penggaraman,Umum,2011,15782
4710,71,Sulawesi Utara,Sulawesi,pengeringan/penggaraman,Umum,2011,0
4711,75,Gorontalo,Sulawesi,pengeringan/penggaraman,Umum,2011,0
4712,72,Sulawesi Tengah,Sulawesi,pengeringan/penggaraman,Umum,2011,0
4713,73,Sulawesi Selatan,Sulawesi,pengeringan/penggaraman,Umum,2011,2552
4714,76,Sulawesi Barat,Sulawesi,pengeringan/penggaraman,Umum,2011,0
4715,74,Sulawesi Tenggara,Sulawesi,pengeringan/penggaraman,Umum,2011,79
4716,81,Maluku,Maluku - Papua,pengeringan/penggaraman,Umum,2011,0
4717,82,Maluku Utara,Maluku - Papua,pengeringan/penggaraman,Umum,2011,0
4718,91,Papua Barat,Maluku - Papua,pengeringan/penggaraman,Umum,2011,0
4719,94,Papua,Maluku - Papua,pengeringan/penggaraman,Umum,2011,0
4720,11,Aceh,Sumatera,pemindangan,Umum,2001,0
4721,12,Sumatera Utara,Sumatera,pemindangan,Umum,2001,0
4722,13,Sumatera Barat,Sumatera,pemindangan,Umum,2001,260
4723,14,Riau,Sumatera,pemindangan,Umum,2001,0
4724,21,Kepulauan Riau,Sumatera,pemindangan,Umum,2001,0
4725,15,Jambi,Sumatera,pemindangan,Umum,2001,0
4726,16,Sumatera Selatan,Sumatera,pemindangan,Umum,2001,0
4727,19,Kepulauan Bangka Belitung,Sumatera,pemindangan,Umum,2001,0
4728,17,Bengkulu,Sumatera,pemindangan,Umum,2001,0
4729,18,Lampung,Sumatera,pemindangan,Umum,2001,0
4730,36,Banten,Jawa,pemindangan,Umum,2001,0
4731,31,DKI Jakarta,Jawa,pemindangan,Umum,2001,0
4732,32,Jawa Barat,Jawa,pemindangan,Umum,2001,0
4733,33,Jawa Tengah,Jawa,pemindangan,Umum,2001,4
4734,34,DI Yogyakarta,Jawa,pemindangan,Umum,2001,0
4735,35,Jawa Timur,Jawa,pemindangan,Umum,2001,0
4736,51,Bali,Bali - Nusa Tenggara,pemindangan,Umum,2001,0
4737,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,pemindangan,Umum,2001,0
4738,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,pemindangan,Umum,2001,0
4739,61,Kalimantan Barat,Kalimantan,pemindangan,Umum,2001,0
4740,62,Kalimantan Tengah,Kalimantan,pemindangan,Umum,2001,0
4741,63,Kalimantan Selatan,Kalimantan,pemindangan,Umum,2001,0
4742,64,Kalimantan Timur,Kalimantan,pemindangan,Umum,2001,0
4743,71,Sulawesi Utara,Sulawesi,pemindangan,Umum,2001,0
4744,75,Gorontalo,Sulawesi,pemindangan,Umum,2001,0
4745,72,Sulawesi Tengah,Sulawesi,pemindangan,Umum,2001,0
4746,73,Sulawesi Selatan,Sulawesi,pemindangan,Umum,2001,0
4747,76,Sulawesi Barat,Sulawesi,pemindangan,Umum,2001,0
4748,74,Sulawesi Tenggara,Sulawesi,pemindangan,Umum,2001,80
4749,81,Maluku,Maluku - Papua,pemindangan,Umum,2001,0
4750,82,Maluku Utara,Maluku - Papua,pemindangan,Umum,2001,0
4751,91,Papua Barat,Maluku - Papua,pemindangan,Umum,2001,0
4752,94,Papua,Maluku - Papua,pemindangan,Umum,2001,0
