ID,ProvinsiID,NamaProvinsi,Wilayah,JenisOlahan,JenisPerairan,Tahun,Volume,OlahanID
4839,62,Kalimantan Tengah,Kalimantan,ikan asap,Umum,2004,0,4
4840,63,Kalimantan Selatan,Kalimantan,ikan asap,Umum,2004,0,4
4841,64,Kalimantan Timur,Kalimantan,ikan asap,Umum,2004,0,4
4842,71,Sulawesi Utara,Sulawesi,ikan asap,Umum,2004,0,4
4843,75,Gorontalo,Sulawesi,ikan asap,Umum,2004,0,4
4844,72,Sulawesi Tengah,Sulawesi,ikan asap,Umum,2004,2,4
4845,73,Sulawesi Selatan,Sulawesi,ikan asap,Umum,2004,92,4
4846,76,Sulawesi Barat,Sulawesi,ikan asap,Umum,2004,0,4
4847,74,Sulawesi Tenggara,Sulawesi,ikan asap,Umum,2004,251,4
4848,81,Maluku,Maluku - Papua,ikan asap,Umum,2004,0,4
4849,82,Maluku Utara,Maluku - Papua,ikan asap,Umum,2004,0,4
4850,91,Papua Barat,Maluku - Papua,ikan asap,Umum,2004,0,4
4851,94,Papua,Maluku - Papua,ikan asap,Umum,2004,0,4
4852,11,Aceh,Sumatera,ikan asap,Umum,2005,68,4
4853,12,Sumatera Utara,Sumatera,ikan asap,Umum,2005,2954,4
4854,13,Sumatera Barat,Sumatera,ikan asap,Umum,2005,60,4
4855,14,Riau,Sumatera,ikan asap,Umum,2005,1030,4
4856,21,Kepulauan Riau,Sumatera,ikan asap,Umum,2005,0,4
4857,15,Jambi,Sumatera,ikan asap,Umum,2005,12,4
4858,16,Sumatera Selatan,Sumatera,ikan asap,Umum,2005,981,4
4859,19,Kepulauan Bangka Belitung,Sumatera,ikan asap,Umum,2005,0,4
4860,17,Bengkulu,Sumatera,ikan asap,Umum,2005,0,4
4861,18,Lampung,Sumatera,ikan asap,Umum,2005,228,4
4862,36,Banten,Jawa,ikan asap,Umum,2005,0,4
4863,31,DKI Jakarta,Jawa,ikan asap,Umum,2005,0,4
4864,32,Jawa Barat,Jawa,ikan asap,Umum,2005,0,4
4865,33,Jawa Tengah,Jawa,ikan asap,Umum,2005,79,4
4866,34,DI Yogyakarta,Jawa,ikan asap,Umum,2005,0,4
4867,35,Jawa Timur,Jawa,ikan asap,Umum,2005,467,4
4868,51,Bali,Bali - Nusa Tenggara,ikan asap,Umum,2005,0,4
4869,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan asap,Umum,2005,0,4
4870,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan asap,Umum,2005,0,4
4871,61,Kalimantan Barat,Kalimantan,ikan asap,Umum,2005,410,4
4872,62,Kalimantan Tengah,Kalimantan,ikan asap,Umum,2005,0,4
4873,63,Kalimantan Selatan,Kalimantan,ikan asap,Umum,2005,0,4
4874,64,Kalimantan Timur,Kalimantan,ikan asap,Umum,2005,0,4
4875,71,Sulawesi Utara,Sulawesi,ikan asap,Umum,2005,0,4
4876,75,Gorontalo,Sulawesi,ikan asap,Umum,2005,0,4
4877,72,Sulawesi Tengah,Sulawesi,ikan asap,Umum,2005,4,4
4878,73,Sulawesi Selatan,Sulawesi,ikan asap,Umum,2005,41,4
4879,76,Sulawesi Barat,Sulawesi,ikan asap,Umum,2005,0,4
4880,74,Sulawesi Tenggara,Sulawesi,ikan asap,Umum,2005,26,4
4881,81,Maluku,Maluku - Papua,ikan asap,Umum,2005,0,4
4882,82,Maluku Utara,Maluku - Papua,ikan asap,Umum,2005,0,4
4883,91,Papua Barat,Maluku - Papua,ikan asap,Umum,2005,0,4
4884,94,Papua,Maluku - Papua,ikan asap,Umum,2005,0,4
4885,11,Aceh,Sumatera,ikan asap,Umum,2006,0,4
4886,12,Sumatera Utara,Sumatera,ikan asap,Umum,2006,0,4
4887,13,Sumatera Barat,Sumatera,ikan asap,Umum,2006,21,4
4888,14,Riau,Sumatera,ikan asap,Umum,2006,823,4
4889,21,Kepulauan Riau,Sumatera,ikan asap,Umum,2006,0,4
4890,15,Jambi,Sumatera,ikan asap,Umum,2006,7,4
4891,16,Sumatera Selatan,Sumatera,ikan asap,Umum,2006,0,4
4892,19,Kepulauan Bangka Belitung,Sumatera,ikan asap,Umum,2006,0,4
4893,17,Bengkulu,Sumatera,ikan asap,Umum,2006,0,4
4894,18,Lampung,Sumatera,ikan asap,Umum,2006,68,4
4895,36,Banten,Jawa,ikan asap,Umum,2006,0,4
4896,31,DKI Jakarta,Jawa,ikan asap,Umum,2006,0,4
4897,32,Jawa Barat,Jawa,ikan asap,Umum,2006,0,4
4898,33,Jawa Tengah,Jawa,ikan asap,Umum,2006,79,4
4899,34,DI Yogyakarta,Jawa,ikan asap,Umum,2006,0,4
4900,35,Jawa Timur,Jawa,ikan asap,Umum,2006,469,4
4901,51,Bali,Bali - Nusa Tenggara,ikan asap,Umum,2006,0,4
4902,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan asap,Umum,2006,0,4
4903,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan asap,Umum,2006,0,4
4904,61,Kalimantan Barat,Kalimantan,ikan asap,Umum,2006,178,4
4905,62,Kalimantan Tengah,Kalimantan,ikan asap,Umum,2006,0,4
4906,63,Kalimantan Selatan,Kalimantan,ikan asap,Umum,2006,0,4
4907,64,Kalimantan Timur,Kalimantan,ikan asap,Umum,2006,38,4
4908,71,Sulawesi Utara,Sulawesi,ikan asap,Umum,2006,0,4
4909,75,Gorontalo,Sulawesi,ikan asap,Umum,2006,0,4
4910,72,Sulawesi Tengah,Sulawesi,ikan asap,Umum,2006,12,4
4911,73,Sulawesi Selatan,Sulawesi,ikan asap,Umum,2006,53,4
4912,76,Sulawesi Barat,Sulawesi,ikan asap,Umum,2006,0,4
4913,74,Sulawesi Tenggara,Sulawesi,ikan asap,Umum,2006,114,4
4914,81,Maluku,Maluku - Papua,ikan asap,Umum,2006,0,4
4915,82,Maluku Utara,Maluku - Papua,ikan asap,Umum,2006,0,4
4916,91,Papua Barat,Maluku - Papua,ikan asap,Umum,2006,0,4
4917,94,Papua,Maluku - Papua,ikan asap,Umum,2006,0,4
4918,11,Aceh,Sumatera,ikan asap,Umum,2007,0,4
4919,12,Sumatera Utara,Sumatera,ikan asap,Umum,2007,0,4
4920,13,Sumatera Barat,Sumatera,ikan asap,Umum,2007,111,4
4921,14,Riau,Sumatera,ikan asap,Umum,2007,605,4
4922,21,Kepulauan Riau,Sumatera,ikan asap,Umum,2007,0,4
4923,15,Jambi,Sumatera,ikan asap,Umum,2007,3,4
4924,16,Sumatera Selatan,Sumatera,ikan asap,Umum,2007,0,4
4925,19,Kepulauan Bangka Belitung,Sumatera,ikan asap,Umum,2007,0,4
4926,17,Bengkulu,Sumatera,ikan asap,Umum,2007,0,4
4927,18,Lampung,Sumatera,ikan asap,Umum,2007,159,4
4928,36,Banten,Jawa,ikan asap,Umum,2007,0,4
4929,31,DKI Jakarta,Jawa,ikan asap,Umum,2007,0,4
4930,32,Jawa Barat,Jawa,ikan asap,Umum,2007,0,4
4931,33,Jawa Tengah,Jawa,ikan asap,Umum,2007,0,4
4932,34,DI Yogyakarta,Jawa,ikan asap,Umum,2007,0,4
4933,35,Jawa Timur,Jawa,ikan asap,Umum,2007,873,4
4934,51,Bali,Bali - Nusa Tenggara,ikan asap,Umum,2007,0,4
4935,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan asap,Umum,2007,0,4
4936,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan asap,Umum,2007,0,4
4937,61,Kalimantan Barat,Kalimantan,ikan asap,Umum,2007,96,4
4938,62,Kalimantan Tengah,Kalimantan,ikan asap,Umum,2007,0,4
4939,63,Kalimantan Selatan,Kalimantan,ikan asap,Umum,2007,0,4
4940,64,Kalimantan Timur,Kalimantan,ikan asap,Umum,2007,699,4
4941,71,Sulawesi Utara,Sulawesi,ikan asap,Umum,2007,0,4
4942,75,Gorontalo,Sulawesi,ikan asap,Umum,2007,0,4
4943,72,Sulawesi Tengah,Sulawesi,ikan asap,Umum,2007,5,4
4944,73,Sulawesi Selatan,Sulawesi,ikan asap,Umum,2007,1,4
4945,76,Sulawesi Barat,Sulawesi,ikan asap,Umum,2007,0,4
4946,74,Sulawesi Tenggara,Sulawesi,ikan asap,Umum,2007,114,4
4947,81,Maluku,Maluku - Papua,ikan asap,Umum,2007,0,4
4948,82,Maluku Utara,Maluku - Papua,ikan asap,Umum,2007,0,4
4949,91,Papua Barat,Maluku - Papua,ikan asap,Umum,2007,0,4
4950,94,Papua,Maluku - Papua,ikan asap,Umum,2007,0,4
4951,11,Aceh,Sumatera,ikan asap,Umum,2008,0,4
4952,12,Sumatera Utara,Sumatera,ikan asap,Umum,2008,140,4
4953,13,Sumatera Barat,Sumatera,ikan asap,Umum,2008,78,4
4954,14,Riau,Sumatera,ikan asap,Umum,2008,840,4
4955,21,Kepulauan Riau,Sumatera,ikan asap,Umum,2008,0,4
4956,15,Jambi,Sumatera,ikan asap,Umum,2008,5,4
4957,16,Sumatera Selatan,Sumatera,ikan asap,Umum,2008,3930,4
4958,19,Kepulauan Bangka Belitung,Sumatera,ikan asap,Umum,2008,0,4
4959,17,Bengkulu,Sumatera,ikan asap,Umum,2008,0,4
4960,18,Lampung,Sumatera,ikan asap,Umum,2008,758,4
4961,36,Banten,Jawa,ikan asap,Umum,2008,0,4
4962,31,DKI Jakarta,Jawa,ikan asap,Umum,2008,0,4
4963,32,Jawa Barat,Jawa,ikan asap,Umum,2008,0,4
4964,33,Jawa Tengah,Jawa,ikan asap,Umum,2008,0,4
4965,34,DI Yogyakarta,Jawa,ikan asap,Umum,2008,0,4
4966,35,Jawa Timur,Jawa,ikan asap,Umum,2008,636,4
4967,51,Bali,Bali - Nusa Tenggara,ikan asap,Umum,2008,0,4
4968,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan asap,Umum,2008,0,4
4969,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan asap,Umum,2008,0,4
4970,61,Kalimantan Barat,Kalimantan,ikan asap,Umum,2008,495,4
4971,62,Kalimantan Tengah,Kalimantan,ikan asap,Umum,2008,0,4
4972,63,Kalimantan Selatan,Kalimantan,ikan asap,Umum,2008,0,4
4973,64,Kalimantan Timur,Kalimantan,ikan asap,Umum,2008,230,4
4974,71,Sulawesi Utara,Sulawesi,ikan asap,Umum,2008,0,4
4975,75,Gorontalo,Sulawesi,ikan asap,Umum,2008,0,4
4976,72,Sulawesi Tengah,Sulawesi,ikan asap,Umum,2008,18,4
4977,73,Sulawesi Selatan,Sulawesi,ikan asap,Umum,2008,8,4
4978,76,Sulawesi Barat,Sulawesi,ikan asap,Umum,2008,0,4
4979,74,Sulawesi Tenggara,Sulawesi,ikan asap,Umum,2008,86,4
4980,81,Maluku,Maluku - Papua,ikan asap,Umum,2008,0,4
4981,82,Maluku Utara,Maluku - Papua,ikan asap,Umum,2008,0,4
4982,91,Papua Barat,Maluku - Papua,ikan asap,Umum,2008,0,4
4983,94,Papua,Maluku - Papua,ikan asap,Umum,2008,0,4
4984,11,Aceh,Sumatera,ikan asap,Umum,2009,0,4
4985,12,Sumatera Utara,Sumatera,ikan asap,Umum,2009,78,4
4986,13,Sumatera Barat,Sumatera,ikan asap,Umum,2009,174,4
4987,14,Riau,Sumatera,ikan asap,Umum,2009,1084,4
4988,21,Kepulauan Riau,Sumatera,ikan asap,Umum,2009,0,4
4989,15,Jambi,Sumatera,ikan asap,Umum,2009,0,4
4990,16,Sumatera Selatan,Sumatera,ikan asap,Umum,2009,3504,4
4991,19,Kepulauan Bangka Belitung,Sumatera,ikan asap,Umum,2009,0,4
4992,17,Bengkulu,Sumatera,ikan asap,Umum,2009,0,4
4993,18,Lampung,Sumatera,ikan asap,Umum,2009,202,4
4994,36,Banten,Jawa,ikan asap,Umum,2009,0,4
4995,31,DKI Jakarta,Jawa,ikan asap,Umum,2009,0,4
4996,32,Jawa Barat,Jawa,ikan asap,Umum,2009,0,4
4997,33,Jawa Tengah,Jawa,ikan asap,Umum,2009,0,4
4998,34,DI Yogyakarta,Jawa,ikan asap,Umum,2009,0,4
4999,35,Jawa Timur,Jawa,ikan asap,Umum,2009,577,4
5000,51,Bali,Bali - Nusa Tenggara,ikan asap,Umum,2009,0,4
5001,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan asap,Umum,2009,0,4
5002,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan asap,Umum,2009,0,4
5003,61,Kalimantan Barat,Kalimantan,ikan asap,Umum,2009,628,4
5004,62,Kalimantan Tengah,Kalimantan,ikan asap,Umum,2009,0,4
5005,63,Kalimantan Selatan,Kalimantan,ikan asap,Umum,2009,318,4
5006,64,Kalimantan Timur,Kalimantan,ikan asap,Umum,2009,304,4
5007,71,Sulawesi Utara,Sulawesi,ikan asap,Umum,2009,0,4
5008,75,Gorontalo,Sulawesi,ikan asap,Umum,2009,0,4
5009,72,Sulawesi Tengah,Sulawesi,ikan asap,Umum,2009,17,4
5010,73,Sulawesi Selatan,Sulawesi,ikan asap,Umum,2009,7,4
5011,76,Sulawesi Barat,Sulawesi,ikan asap,Umum,2009,0,4
5012,74,Sulawesi Tenggara,Sulawesi,ikan asap,Umum,2009,118,4
5013,81,Maluku,Maluku - Papua,ikan asap,Umum,2009,0,4
5014,82,Maluku Utara,Maluku - Papua,ikan asap,Umum,2009,0,4
5015,91,Papua Barat,Maluku - Papua,ikan asap,Umum,2009,0,4
5016,94,Papua,Maluku - Papua,ikan asap,Umum,2009,0,4
5017,11,Aceh,Sumatera,ikan asap,Umum,2010,0,4
5018,12,Sumatera Utara,Sumatera,ikan asap,Umum,2010,7,4
5019,13,Sumatera Barat,Sumatera,ikan asap,Umum,2010,174,4
5020,14,Riau,Sumatera,ikan asap,Umum,2010,946,4
5021,21,Kepulauan Riau,Sumatera,ikan asap,Umum,2010,0,4
5022,15,Jambi,Sumatera,ikan asap,Umum,2010,0,4
5023,16,Sumatera Selatan,Sumatera,ikan asap,Umum,2010,0,4
5024,19,Kepulauan Bangka Belitung,Sumatera,ikan asap,Umum,2010,0,4
5025,17,Bengkulu,Sumatera,ikan asap,Umum,2010,0,4
5026,18,Lampung,Sumatera,ikan asap,Umum,2010,107,4
5027,36,Banten,Jawa,ikan asap,Umum,2010,0,4
5028,31,DKI Jakarta,Jawa,ikan asap,Umum,2010,0,4
5029,32,Jawa Barat,Jawa,ikan asap,Umum,2010,0,4
5030,33,Jawa Tengah,Jawa,ikan asap,Umum,2010,0,4
5031,34,DI Yogyakarta,Jawa,ikan asap,Umum,2010,0,4
5032,35,Jawa Timur,Jawa,ikan asap,Umum,2010,10,4
5033,51,Bali,Bali - Nusa Tenggara,ikan asap,Umum,2010,0,4
5034,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan asap,Umum,2010,0,4
5035,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan asap,Umum,2010,0,4
5036,61,Kalimantan Barat,Kalimantan,ikan asap,Umum,2010,696,4
5037,62,Kalimantan Tengah,Kalimantan,ikan asap,Umum,2010,0,4
5038,63,Kalimantan Selatan,Kalimantan,ikan asap,Umum,2010,0,4
5039,64,Kalimantan Timur,Kalimantan,ikan asap,Umum,2010,388,4
5040,71,Sulawesi Utara,Sulawesi,ikan asap,Umum,2010,0,4
5041,75,Gorontalo,Sulawesi,ikan asap,Umum,2010,0,4
5042,72,Sulawesi Tengah,Sulawesi,ikan asap,Umum,2010,0,4
5043,73,Sulawesi Selatan,Sulawesi,ikan asap,Umum,2010,40,4
5044,76,Sulawesi Barat,Sulawesi,ikan asap,Umum,2010,0,4
5045,74,Sulawesi Tenggara,Sulawesi,ikan asap,Umum,2010,125,4
5046,81,Maluku,Maluku - Papua,ikan asap,Umum,2010,0,4
5047,82,Maluku Utara,Maluku - Papua,ikan asap,Umum,2010,0,4
5048,91,Papua Barat,Maluku - Papua,ikan asap,Umum,2010,0,4
5049,94,Papua,Maluku - Papua,ikan asap,Umum,2010,0,4
5050,11,Aceh,Sumatera,ikan asap,Umum,2011,1,4
5051,12,Sumatera Utara,Sumatera,ikan asap,Umum,2011,4,4
5052,13,Sumatera Barat,Sumatera,ikan asap,Umum,2011,173,4
5053,14,Riau,Sumatera,ikan asap,Umum,2011,1209,4
5054,21,Kepulauan Riau,Sumatera,ikan asap,Umum,2011,0,4
5055,15,Jambi,Sumatera,ikan asap,Umum,2011,0,4
5056,16,Sumatera Selatan,Sumatera,ikan asap,Umum,2011,3194,4
5057,19,Kepulauan Bangka Belitung,Sumatera,ikan asap,Umum,2011,0,4
5058,17,Bengkulu,Sumatera,ikan asap,Umum,2011,20,4
5059,18,Lampung,Sumatera,ikan asap,Umum,2011,220,4
5060,36,Banten,Jawa,ikan asap,Umum,2011,0,4
5061,31,DKI Jakarta,Jawa,ikan asap,Umum,2011,0,4
5062,32,Jawa Barat,Jawa,ikan asap,Umum,2011,0,4
5063,33,Jawa Tengah,Jawa,ikan asap,Umum,2011,0,4
5064,34,DI Yogyakarta,Jawa,ikan asap,Umum,2011,0,4
5065,35,Jawa Timur,Jawa,ikan asap,Umum,2011,331,4
5066,51,Bali,Bali - Nusa Tenggara,ikan asap,Umum,2011,0,4
5067,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan asap,Umum,2011,0,4
5068,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan asap,Umum,2011,0,4
5069,61,Kalimantan Barat,Kalimantan,ikan asap,Umum,2011,51,4
5070,62,Kalimantan Tengah,Kalimantan,ikan asap,Umum,2011,0,4
5071,63,Kalimantan Selatan,Kalimantan,ikan asap,Umum,2011,0,4
5072,64,Kalimantan Timur,Kalimantan,ikan asap,Umum,2011,514,4
5073,71,Sulawesi Utara,Sulawesi,ikan asap,Umum,2011,0,4
5074,75,Gorontalo,Sulawesi,ikan asap,Umum,2011,0,4
5075,72,Sulawesi Tengah,Sulawesi,ikan asap,Umum,2011,0,4
5076,73,Sulawesi Selatan,Sulawesi,ikan asap,Umum,2011,88,4
5077,76,Sulawesi Barat,Sulawesi,ikan asap,Umum,2011,0,4
5078,74,Sulawesi Tenggara,Sulawesi,ikan asap,Umum,2011,129,4
5079,81,Maluku,Maluku - Papua,ikan asap,Umum,2011,0,4
5080,82,Maluku Utara,Maluku - Papua,ikan asap,Umum,2011,0,4
5081,91,Papua Barat,Maluku - Papua,ikan asap,Umum,2011,0,4
5082,94,Papua,Maluku - Papua,ikan asap,Umum,2011,0,4
5083,11,Aceh,Sumatera,ikan beku,Umum,2001,0,5
5084,12,Sumatera Utara,Sumatera,ikan beku,Umum,2001,0,5
5085,13,Sumatera Barat,Sumatera,ikan beku,Umum,2001,0,5
5086,14,Riau,Sumatera,ikan beku,Umum,2001,0,5
5087,21,Kepulauan Riau,Sumatera,ikan beku,Umum,2001,0,5
5088,15,Jambi,Sumatera,ikan beku,Umum,2001,126,5
5089,16,Sumatera Selatan,Sumatera,ikan beku,Umum,2001,0,5
5090,19,Kepulauan Bangka Belitung,Sumatera,ikan beku,Umum,2001,0,5
5091,17,Bengkulu,Sumatera,ikan beku,Umum,2001,0,5
5092,18,Lampung,Sumatera,ikan beku,Umum,2001,0,5
5093,36,Banten,Jawa,ikan beku,Umum,2001,0,5
5094,31,DKI Jakarta,Jawa,ikan beku,Umum,2001,0,5
5095,32,Jawa Barat,Jawa,ikan beku,Umum,2001,0,5
5096,33,Jawa Tengah,Jawa,ikan beku,Umum,2001,0,5
5097,34,DI Yogyakarta,Jawa,ikan beku,Umum,2001,0,5
5098,35,Jawa Timur,Jawa,ikan beku,Umum,2001,190,5
5099,51,Bali,Bali - Nusa Tenggara,ikan beku,Umum,2001,0,5
5100,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan beku,Umum,2001,0,5
5101,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan beku,Umum,2001,0,5
5102,61,Kalimantan Barat,Kalimantan,ikan beku,Umum,2001,55,5
5103,62,Kalimantan Tengah,Kalimantan,ikan beku,Umum,2001,0,5
5104,63,Kalimantan Selatan,Kalimantan,ikan beku,Umum,2001,3,5
5105,64,Kalimantan Timur,Kalimantan,ikan beku,Umum,2001,0,5
5106,71,Sulawesi Utara,Sulawesi,ikan beku,Umum,2001,0,5
5107,75,Gorontalo,Sulawesi,ikan beku,Umum,2001,0,5
5108,72,Sulawesi Tengah,Sulawesi,ikan beku,Umum,2001,0,5
5109,73,Sulawesi Selatan,Sulawesi,ikan beku,Umum,2001,0,5
5110,76,Sulawesi Barat,Sulawesi,ikan beku,Umum,2001,0,5
5111,74,Sulawesi Tenggara,Sulawesi,ikan beku,Umum,2001,0,5
5112,81,Maluku,Maluku - Papua,ikan beku,Umum,2001,0,5
5113,82,Maluku Utara,Maluku - Papua,ikan beku,Umum,2001,0,5
5114,91,Papua Barat,Maluku - Papua,ikan beku,Umum,2001,0,5
5115,94,Papua,Maluku - Papua,ikan beku,Umum,2001,0,5
5116,11,Aceh,Sumatera,ikan beku,Umum,2002,0,5
5117,12,Sumatera Utara,Sumatera,ikan beku,Umum,2002,0,5
5118,13,Sumatera Barat,Sumatera,ikan beku,Umum,2002,0,5
5119,14,Riau,Sumatera,ikan beku,Umum,2002,0,5
5120,21,Kepulauan Riau,Sumatera,ikan beku,Umum,2002,0,5
5121,15,Jambi,Sumatera,ikan beku,Umum,2002,164,5
5122,16,Sumatera Selatan,Sumatera,ikan beku,Umum,2002,0,5
5123,19,Kepulauan Bangka Belitung,Sumatera,ikan beku,Umum,2002,0,5
5124,17,Bengkulu,Sumatera,ikan beku,Umum,2002,0,5
5125,18,Lampung,Sumatera,ikan beku,Umum,2002,0,5
5126,36,Banten,Jawa,ikan beku,Umum,2002,0,5
5127,31,DKI Jakarta,Jawa,ikan beku,Umum,2002,0,5
5128,32,Jawa Barat,Jawa,ikan beku,Umum,2002,0,5
5129,33,Jawa Tengah,Jawa,ikan beku,Umum,2002,22,5
5130,34,DI Yogyakarta,Jawa,ikan beku,Umum,2002,0,5
5131,35,Jawa Timur,Jawa,ikan beku,Umum,2002,491,5
5132,51,Bali,Bali - Nusa Tenggara,ikan beku,Umum,2002,0,5
5133,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan beku,Umum,2002,0,5
5134,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan beku,Umum,2002,0,5
5135,61,Kalimantan Barat,Kalimantan,ikan beku,Umum,2002,69,5
5136,62,Kalimantan Tengah,Kalimantan,ikan beku,Umum,2002,0,5
5137,63,Kalimantan Selatan,Kalimantan,ikan beku,Umum,2002,25,5
5138,64,Kalimantan Timur,Kalimantan,ikan beku,Umum,2002,0,5
5139,71,Sulawesi Utara,Sulawesi,ikan beku,Umum,2002,0,5
5140,75,Gorontalo,Sulawesi,ikan beku,Umum,2002,0,5
5141,72,Sulawesi Tengah,Sulawesi,ikan beku,Umum,2002,0,5
5142,73,Sulawesi Selatan,Sulawesi,ikan beku,Umum,2002,0,5
5143,76,Sulawesi Barat,Sulawesi,ikan beku,Umum,2002,0,5
5144,74,Sulawesi Tenggara,Sulawesi,ikan beku,Umum,2002,0,5
5145,81,Maluku,Maluku - Papua,ikan beku,Umum,2002,0,5
5146,82,Maluku Utara,Maluku - Papua,ikan beku,Umum,2002,0,5
5147,91,Papua Barat,Maluku - Papua,ikan beku,Umum,2002,0,5
5148,94,Papua,Maluku - Papua,ikan beku,Umum,2002,0,5
5149,11,Aceh,Sumatera,ikan beku,Umum,2003,0,5
5150,12,Sumatera Utara,Sumatera,ikan beku,Umum,2003,0,5
5151,13,Sumatera Barat,Sumatera,ikan beku,Umum,2003,0,5
5152,14,Riau,Sumatera,ikan beku,Umum,2003,0,5
5153,21,Kepulauan Riau,Sumatera,ikan beku,Umum,2003,0,5
5154,15,Jambi,Sumatera,ikan beku,Umum,2003,142,5
5155,16,Sumatera Selatan,Sumatera,ikan beku,Umum,2003,0,5
5156,19,Kepulauan Bangka Belitung,Sumatera,ikan beku,Umum,2003,0,5
5157,17,Bengkulu,Sumatera,ikan beku,Umum,2003,0,5
5158,18,Lampung,Sumatera,ikan beku,Umum,2003,0,5
5159,36,Banten,Jawa,ikan beku,Umum,2003,0,5
5160,31,DKI Jakarta,Jawa,ikan beku,Umum,2003,0,5
5161,32,Jawa Barat,Jawa,ikan beku,Umum,2003,0,5
5162,33,Jawa Tengah,Jawa,ikan beku,Umum,2003,0,5
5163,34,DI Yogyakarta,Jawa,ikan beku,Umum,2003,0,5
5164,35,Jawa Timur,Jawa,ikan beku,Umum,2003,383,5
5165,51,Bali,Bali - Nusa Tenggara,ikan beku,Umum,2003,0,5
5166,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan beku,Umum,2003,0,5
5167,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan beku,Umum,2003,0,5
5168,61,Kalimantan Barat,Kalimantan,ikan beku,Umum,2003,24,5
5169,62,Kalimantan Tengah,Kalimantan,ikan beku,Umum,2003,0,5
5170,63,Kalimantan Selatan,Kalimantan,ikan beku,Umum,2003,18,5
5171,64,Kalimantan Timur,Kalimantan,ikan beku,Umum,2003,1,5
5172,71,Sulawesi Utara,Sulawesi,ikan beku,Umum,2003,0,5
5173,75,Gorontalo,Sulawesi,ikan beku,Umum,2003,0,5
5174,72,Sulawesi Tengah,Sulawesi,ikan beku,Umum,2003,0,5
5175,73,Sulawesi Selatan,Sulawesi,ikan beku,Umum,2003,0,5
5176,76,Sulawesi Barat,Sulawesi,ikan beku,Umum,2003,0,5
5177,74,Sulawesi Tenggara,Sulawesi,ikan beku,Umum,2003,0,5
5178,81,Maluku,Maluku - Papua,ikan beku,Umum,2003,0,5
5179,82,Maluku Utara,Maluku - Papua,ikan beku,Umum,2003,0,5
5180,91,Papua Barat,Maluku - Papua,ikan beku,Umum,2003,0,5
5181,94,Papua,Maluku - Papua,ikan beku,Umum,2003,0,5
5182,11,Aceh,Sumatera,ikan beku,Umum,2004,0,5
5183,12,Sumatera Utara,Sumatera,ikan beku,Umum,2004,0,5
5184,13,Sumatera Barat,Sumatera,ikan beku,Umum,2004,0,5
5185,14,Riau,Sumatera,ikan beku,Umum,2004,0,5
5186,21,Kepulauan Riau,Sumatera,ikan beku,Umum,2004,0,5
5187,15,Jambi,Sumatera,ikan beku,Umum,2004,86,5
5188,16,Sumatera Selatan,Sumatera,ikan beku,Umum,2004,0,5
5189,19,Kepulauan Bangka Belitung,Sumatera,ikan beku,Umum,2004,0,5
5190,17,Bengkulu,Sumatera,ikan beku,Umum,2004,0,5
5191,18,Lampung,Sumatera,ikan beku,Umum,2004,0,5
5192,36,Banten,Jawa,ikan beku,Umum,2004,0,5
5193,31,DKI Jakarta,Jawa,ikan beku,Umum,2004,0,5
5194,32,Jawa Barat,Jawa,ikan beku,Umum,2004,0,5
5195,33,Jawa Tengah,Jawa,ikan beku,Umum,2004,0,5
5196,34,DI Yogyakarta,Jawa,ikan beku,Umum,2004,0,5
5197,35,Jawa Timur,Jawa,ikan beku,Umum,2004,254,5
5198,51,Bali,Bali - Nusa Tenggara,ikan beku,Umum,2004,0,5
5199,52,Nusa Tenggara Barat,Bali - Nusa Tenggara,ikan beku,Umum,2004,0,5
5200,53,Nusa Tenggara Timur,Bali - Nusa Tenggara,ikan beku,Umum,2004,0,5
5201,61,Kalimantan Barat,Kalimantan,ikan beku,Umum,2004,89,5
5202,62,Kalimantan Tengah,Kalimantan,ikan beku,Umum,2004,0,5
5203,63,Kalimantan Selatan,Kalimantan,ikan beku,Umum,2004,55,5
5204,64,Kalimantan Timur,Kalimantan,ikan beku,Umum,2004,1,5
5205,71,Sulawesi Utara,Sulawesi,ikan beku,Umum,2004,0,5
5206,75,Gorontalo,Sulawesi,ikan beku,Umum,2004,0,5
